"Series.Name","year","value"
"Population ages 60-64, male (% of male population)",2022,7.63709929914983
"Population ages 60-64, male (% of male population)",2023,7.64441623126129
"Population ages 60-64, male (% of male population)",2024,7.64396610379168
"Population ages 65 and above (% of total population)",1975,3.83302465773323
"Population ages 65 and above (% of total population)",1976,3.93862489425629
"Population ages 65 and above (% of total population)",1977,4.07310969836332
"Population ages 65 and above (% of total population)",1978,4.23293128854445
"Population ages 65 and above (% of total population)",1979,4.43756122097795
"Population ages 65 and above (% of total population)",1980,4.60558676573381
"Population ages 65 and above (% of total population)",1981,4.69782524192394
"Population ages 65 and above (% of total population)",1982,4.79919709250164
"Population ages 65 and above (% of total population)",1983,4.91824708887235
"Population ages 65 and above (% of total population)",1984,5.03566597281499
"Population ages 65 and above (% of total population)",1985,5.16773563098657
"Population ages 65 and above (% of total population)",1986,5.31434577294865
"Population ages 65 and above (% of total population)",1987,5.46708346849902
"Population ages 65 and above (% of total population)",1988,5.63871423386662
"Population ages 65 and above (% of total population)",1989,5.82813358449101
"Population ages 65 and above (% of total population)",1990,6.03083840383159
"Population ages 65 and above (% of total population)",1991,6.23252078152066
"Population ages 65 and above (% of total population)",1992,6.43085277034242
"Population ages 65 and above (% of total population)",1993,6.63848241568449
"Population ages 65 and above (% of total population)",1994,6.85107524604284
"Population ages 65 and above (% of total population)",1995,7.06873825616288
"Population ages 65 and above (% of total population)",1996,7.30895774857334
"Population ages 65 and above (% of total population)",1997,7.57214096052254
"Population ages 65 and above (% of total population)",1998,7.85633911936692
"Population ages 65 and above (% of total population)",1999,8.16463740352558
"Population ages 65 and above (% of total population)",2000,8.49293368392453
"Population ages 65 and above (% of total population)",2001,8.8509152226896
"Population ages 65 and above (% of total population)",2002,9.24712338875181
"Population ages 65 and above (% of total population)",2003,9.67366182860312
"Population ages 65 and above (% of total population)",2004,10.1354390292532
"Population ages 65 and above (% of total population)",2005,10.6090245477736
"Population ages 65 and above (% of total population)",2006,11.1070265239646
"Population ages 65 and above (% of total population)",2007,11.672681830475
"Population ages 65 and above (% of total population)",2008,12.3031974569933
"Population ages 65 and above (% of total population)",2009,12.9464494796692
"Population ages 65 and above (% of total population)",2010,13.6919039422073
"Population ages 65 and above (% of total population)",2011,14.4766368885241
"Population ages 65 and above (% of total population)",2012,15.1743082321809
"Population ages 65 and above (% of total population)",2013,15.8723311441243
"Population ages 65 and above (% of total population)",2014,16.5500811278487
"Population ages 65 and above (% of total population)",2015,17.2707548816679
"Population ages 65 and above (% of total population)",2016,18.0642621207318
"Population ages 65 and above (% of total population)",2017,18.8766525613058
"Population ages 65 and above (% of total population)",2018,19.7212396331587
"Population ages 65 and above (% of total population)",2019,20.6081288987105
"Population ages 65 and above (% of total population)",2020,21.1917018693027
"Population ages 65 and above (% of total population)",2021,21.4593627827523
"Population ages 65 and above (% of total population)",2022,21.8115297027986
"Population ages 65 and above (% of total population)",2023,22.2436144269028
"Population ages 65 and above (% of total population)",2024,22.6900653671751
"Population ages 65-69, male (% of male population)",1975,1.50888233690939
"Population ages 65-69, male (% of male population)",1976,1.57157253227122
"Population ages 65-69, male (% of male population)",1977,1.65892501658925
"Population ages 65-69, male (% of male population)",1978,1.76874907995606
"Population ages 65-69, male (% of male population)",1979,1.87986099619394
"Population ages 65-69, male (% of male population)",1980,1.95518952044357
"Population ages 65-69, male (% of male population)",1981,1.98739078951579
"Population ages 65-69, male (% of male population)",1982,2.02920278302733
"Population ages 65-69, male (% of male population)",1983,2.08346407279573
"Population ages 65-69, male (% of male population)",1984,2.11090826106801
"Population ages 65-69, male (% of male population)",1985,2.13484650319764
"Population ages 65-69, male (% of male population)",1986,2.17742926170099
"Population ages 65-69, male (% of male population)",1987,2.20335701109832
"Population ages 65-69, male (% of male population)",1988,2.23579507921828
"Population ages 65-69, male (% of male population)",1989,2.30947351316217
"Population ages 65-69, male (% of male population)",1990,2.39126036819745
"Population ages 65-69, male (% of male population)",1991,2.44846006594706
"Population ages 65-69, male (% of male population)",1992,2.50225898380482
"Population ages 65-69, male (% of male population)",1993,2.56695659026211
"Population ages 65-69, male (% of male population)",1994,2.62663614486118
"Population ages 65-69, male (% of male population)",1995,2.68175009240706
"Population ages 65-69, male (% of male population)",1996,2.74598656054532
"Population ages 65-69, male (% of male population)",1997,2.82463521964024
"Population ages 65-69, male (% of male population)",1998,2.91420203849637
"Population ages 65-69, male (% of male population)",1999,3.01453799242753
"Population ages 65-69, male (% of male population)",2000,3.13374640492597
"Population ages 65-69, male (% of male population)",2001,3.28147647115663
"Population ages 65-69, male (% of male population)",2002,3.46281007714468
"Population ages 65-69, male (% of male population)",2003,3.6738290517183
"Population ages 65-69, male (% of male population)",2004,3.9164871003436
"Population ages 65-69, male (% of male population)",2005,4.17711674929523
"Population ages 65-69, male (% of male population)",2006,4.45743976958705
"Population ages 65-69, male (% of male population)",2007,4.76538589001306
"Population ages 65-69, male (% of male population)",2008,5.09229852146466
"Population ages 65-69, male (% of male population)",2009,5.407549609199
"Population ages 65-69, male (% of male population)",2010,5.71453867569083
"Population ages 65-69, male (% of male population)",2011,5.98607612511653
"Population ages 65-69, male (% of male population)",2012,6.18060214063298
"Population ages 65-69, male (% of male population)",2013,6.31784474996712
"Population ages 65-69, male (% of male population)",2014,6.37790846330862
"Population ages 65-69, male (% of male population)",2015,6.36926786679416
"Population ages 65-69, male (% of male population)",2016,6.31690852070377
"Population ages 65-69, male (% of male population)",2017,6.24952299959659
"Population ages 65-69, male (% of male population)",2018,6.20069033530572
"Population ages 65-69, male (% of male population)",2019,6.20700798670421
"Population ages 65-69, male (% of male population)",2020,6.25029426997505
"Population ages 65-69, male (% of male population)",2021,6.3246887596761
"Population ages 65-69, male (% of male population)",2022,6.470219888731
"Population ages 65-69, male (% of male population)",2023,6.65803994335661
"Population ages 65-69, male (% of male population)",2024,6.83491062039958
"Population ages 65-69, female (% of female population)",1975,1.67573964497041
"Population ages 65-69, female (% of female population)",1976,1.71836136696612
